date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Fri Oct 13 1978,San Antonio Spurs,117,Denver Nuggets,118,/boxscores/197810130DEN.html,McNichols Sports Arena,"['1', '2', '3', '4', 'T']","['27', '24', '30', '36', '117']","['21', '28', '32', '37', '118']"
Fri Oct 13 1978,New Jersey Nets,107,Detroit Pistons,105,/boxscores/197810130DET.html,Pontiac Silverdome,"['1', '2', '3', '4', 'T']","['28', '24', '23', '32', '107']","['19', '27', '29', '30', '105']"
Fri Oct 13 1978,Atlanta Hawks,104,Indiana Pacers,117,/boxscores/197810130IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['28', '25', '18', '33', '104']","['26', '18', '37', '36', '117']"
Fri Oct 13 1978,Houston Rockets,111,New York Knicks,107,/boxscores/197810130NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['35', '32', '20', '24', '111']","['24', '27', '19', '37', '107']"
Fri Oct 13 1978,Los Angeles Lakers,102,Philadelphia 76ers,110,/boxscores/197810130PHI.html,The Spectrum,"['1', '2', '3', '4', 'T']","['26', '23', '26', '27', '102']","['30', '23', '23', '34', '110']"
Fri Oct 13 1978,San Diego Clippers,114,Phoenix Suns,128,/boxscores/197810130PHO.html,Arizona Veterans Memorial Coliseum,"['1', '2', '3', '4', 'T']","['21', '42', '28', '23', '114']","['36', '28', '36', '28', '128']"
Fri Oct 13 1978,Chicago Bulls,86,Seattle SuperSonics,104,/boxscores/197810130SEA.html,Seattle Kingdome,"['1', '2', '3', '4', 'T']","['23', '15', '24', '24', '86']","['28', '20', '26', '30', '104']"
Fri Oct 13 1978,New Orleans Jazz,101,Washington Bullets,117,/boxscores/197810130WSB.html,Capital Centre,"['1', '2', '3', '4', 'T']","['16', '22', '33', '30', '101']","['27', '30', '30', '30', '117']"
Fri Oct 13 1978,Cleveland Cavaliers,115,Boston Celtics,101,/boxscores/197810130BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['31', '23', '30', '31', '115']","['31', '27', '20', '23', '101']"
Sat Oct 14 1978,San Diego Clippers,89,Golden State Warriors,117,/boxscores/197810140GSW.html,Oakland-Alameda County Coliseum Arena,"['1', '2', '3', '4', 'T']","['18', '28', '25', '18', '89']","['30', '28', '24', '35', '117']"
