date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Fri Nov 6 1992,New York Knicks,106,Atlanta Hawks,94,/boxscores/199211060ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['32', '21', '29', '24', '106']","['26', '22', '19', '27', '94']"
Fri Nov 6 1992,Minnesota Timberwolves,92,Boston Celtics,113,/boxscores/199211060BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['23', '25', '27', '17', '92']","['27', '27', '26', '33', '113']"
Fri Nov 6 1992,Washington Bullets,119,Charlotte Hornets,126,/boxscores/199211060CHH.html,Charlotte Coliseum,"['1', '2', '3', '4', 'T']","['35', '20', '29', '35', '119']","['26', '36', '30', '34', '126']"
Fri Nov 6 1992,Chicago Bulls,101,Cleveland Cavaliers,96,/boxscores/199211060CLE.html,Coliseum at Richfield,"['1', '2', '3', '4', 'T']","['28', '24', '24', '25', '101']","['26', '25', '26', '19', '96']"
Fri Nov 6 1992,Milwaukee Bucks,86,Detroit Pistons,81,/boxscores/199211060DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['22', '20', '24', '20', '86']","['23', '24', '16', '18', '81']"
Fri Nov 6 1992,Seattle SuperSonics,111,Houston Rockets,94,/boxscores/199211060HOU.html,Yokohama Arena,"['1', '2', '3', '4', 'T']","['28', '22', '25', '36', '111']","['19', '26', '34', '15', '94']"
Fri Nov 6 1992,Los Angeles Lakers,114,Los Angeles Clippers,112,/boxscores/199211060LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'OT', 'T']","['34', '29', '26', '14', '11', '114']","['30', '30', '22', '21', '9', '112']"
Fri Nov 6 1992,Miami Heat,100,Orlando Magic,110,/boxscores/199211060ORL.html,Orlando Arena,"['1', '2', '3', '4', 'T']","['34', '31', '16', '19', '100']","['30', '26', '25', '29', '110']"
Fri Nov 6 1992,New Jersey Nets,114,Philadelphia 76ers,111,/boxscores/199211060PHI.html,The Spectrum,"['1', '2', '3', '4', 'T']","['30', '24', '32', '28', '114']","['25', '31', '30', '25', '111']"
Fri Nov 6 1992,San Antonio Spurs,106,Sacramento Kings,114,/boxscores/199211060SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['27', '21', '28', '30', '106']","['34', '20', '29', '31', '114']"
Fri Nov 6 1992,Golden State Warriors,129,Utah Jazz,114,/boxscores/199211060UTA.html,Delta Center,"['1', '2', '3', '4', 'T']","['29', '35', '33', '32', '129']","['32', '25', '29', '28', '114']"
Sat Nov 7 1992,Atlanta Hawks,100,Chicago Bulls,99,/boxscores/199211070CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['28', '30', '22', '20', '100']","['20', '24', '24', '31', '99']"
