date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Tue Oct 27 2009,Boston Celtics,95,Cleveland Cavaliers,89,/boxscores/200910270CLE.html,Quicken Loans Arena,"['1', '2', '3', '4', 'T']","['21', '30', '21', '23', '95']","['28', '17', '20', '24', '89']"
Tue Oct 27 2009,Washington Wizards,102,Dallas Mavericks,91,/boxscores/200910270DAL.html,American Airlines Center,"['1', '2', '3', '4', 'T']","['21', '35', '21', '25', '102']","['21', '29', '24', '17', '91']"
Tue Oct 27 2009,Houston Rockets,87,Portland Trail Blazers,96,/boxscores/200910270POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['23', '18', '15', '31', '87']","['23', '31', '21', '21', '96']"
Tue Oct 27 2009,Los Angeles Clippers,92,Los Angeles Lakers,99,/boxscores/200910270LAL.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['22', '27', '26', '17', '92']","['32', '27', '17', '23', '99']"
Wed Oct 28 2009,Indiana Pacers,109,Atlanta Hawks,120,/boxscores/200910280ATL.html,Philips Arena,"['1', '2', '3', '4', 'T']","['32', '33', '29', '15', '109']","['29', '37', '29', '25', '120']"
Wed Oct 28 2009,Cleveland Cavaliers,91,Toronto Raptors,101,/boxscores/200910280TOR.html,Air Canada Centre,"['1', '2', '3', '4', 'T']","['22', '17', '32', '20', '91']","['27', '30', '21', '23', '101']"
Wed Oct 28 2009,Philadelphia 76ers,106,Orlando Magic,120,/boxscores/200910280ORL.html,Amway Arena,"['1', '2', '3', '4', 'T']","['27', '20', '22', '37', '106']","['29', '41', '30', '20', '120']"
Wed Oct 28 2009,Charlotte Bobcats,59,Boston Celtics,92,/boxscores/200910280BOS.html,TD Garden,"['1', '2', '3', '4', 'T']","['13', '18', '10', '18', '59']","['22', '20', '25', '25', '92']"
Wed Oct 28 2009,New York Knicks,93,Miami Heat,115,/boxscores/200910280MIA.html,AmericanAirlines Arena,"['1', '2', '3', '4', 'T']","['23', '24', '15', '31', '93']","['27', '29', '34', '25', '115']"
Wed Oct 28 2009,Sacramento Kings,89,Oklahoma City Thunder,102,/boxscores/200910280OKC.html,Oklahoma City Arena,"['1', '2', '3', '4', 'T']","['22', '29', '17', '21', '89']","['39', '29', '21', '13', '102']"
Wed Oct 28 2009,New Orleans Hornets,96,San Antonio Spurs,113,/boxscores/200910280SAS.html,AT&T Center,"['1', '2', '3', '4', 'T']","['13', '26', '29', '28', '96']","['19', '38', '31', '25', '113']"
Wed Oct 28 2009,New Jersey Nets,93,Minnesota Timberwolves,95,/boxscores/200910280MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['25', '30', '23', '15', '93']","['21', '22', '21', '31', '95']"
Wed Oct 28 2009,Detroit Pistons,96,Memphis Grizzlies,74,/boxscores/200910280MEM.html,FedEx Forum,"['1', '2', '3', '4', 'T']","['24', '29', '18', '25', '96']","['20', '21', '16', '17', '74']"
Wed Oct 28 2009,Phoenix Suns,109,Los Angeles Clippers,107,/boxscores/200910280LAC.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['24', '29', '24', '32', '109']","['31', '22', '26', '28', '107']"
Wed Oct 28 2009,Houston Rockets,108,Golden State Warriors,107,/boxscores/200910280GSW.html,Oracle Arena,"['1', '2', '3', '4', 'T']","['26', '26', '35', '21', '108']","['28', '34', '19', '26', '107']"
Wed Oct 28 2009,Utah Jazz,105,Denver Nuggets,114,/boxscores/200910280DEN.html,Pepsi Center,"['1', '2', '3', '4', 'T']","['30', '25', '25', '25', '105']","['23', '31', '28', '32', '114']"
Thu Oct 29 2009,San Antonio Spurs,85,Chicago Bulls,92,/boxscores/200910290CHI.html,United Center,"['1', '2', '3', '4', 'T']","['23', '23', '18', '21', '85']","['22', '25', '27', '18', '92']"
Thu Oct 29 2009,Denver Nuggets,97,Portland Trail Blazers,94,/boxscores/200910290POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['24', '18', '20', '35', '97']","['17', '26', '24', '27', '94']"
Fri Oct 30 2009,New York Knicks,100,Charlotte Bobcats,102,/boxscores/200910300CHA.html,Time Warner Cable Arena,"['1', '2', '3', '4', 'OT', '2OT', 'T']","['13', '24', '18', '27', '6', '12', '100']","['32', '19', '18', '13', '6', '14', '102']"
Fri Oct 30 2009,Milwaukee Bucks,86,Philadelphia 76ers,99,/boxscores/200910300PHI.html,Wachovia Center,"['1', '2', '3', '4', 'T']","['18', '29', '20', '19', '86']","['23', '18', '35', '23', '99']"
Fri Oct 30 2009,Washington Wizards,89,Atlanta Hawks,100,/boxscores/200910300ATL.html,Philips Arena,"['1', '2', '3', '4', 'T']","['24', '20', '22', '23', '89']","['29', '29', '17', '25', '100']"
Fri Oct 30 2009,Chicago Bulls,90,Boston Celtics,118,/boxscores/200910300BOS.html,TD Garden,"['1', '2', '3', '4', 'T']","['17', '18', '26', '29', '90']","['21', '29', '38', '30', '118']"
Fri Oct 30 2009,Sacramento Kings,92,New Orleans Hornets,97,/boxscores/200910300NOH.html,New Orleans Arena,"['1', '2', '3', '4', 'T']","['27', '23', '25', '17', '92']","['25', '25', '22', '25', '97']"
Fri Oct 30 2009,Orlando Magic,95,New Jersey Nets,85,/boxscores/200910300NJN.html,Izod Center,"['1', '2', '3', '4', 'T']","['29', '21', '25', '20', '95']","['24', '20', '18', '23', '85']"
Fri Oct 30 2009,Cleveland Cavaliers,104,Minnesota Timberwolves,87,/boxscores/200910300MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['25', '32', '26', '21', '104']","['18', '29', '21', '19', '87']"
Fri Oct 30 2009,Toronto Raptors,107,Memphis Grizzlies,115,/boxscores/200910300MEM.html,FedEx Forum,"['1', '2', '3', '4', 'T']","['22', '27', '30', '28', '107']","['23', '30', '23', '39', '115']"
Fri Oct 30 2009,Miami Heat,96,Indiana Pacers,83,/boxscores/200910300IND.html,Conseco Fieldhouse,"['1', '2', '3', '4', 'T']","['28', '21', '30', '17', '96']","['16', '31', '16', '20', '83']"
Fri Oct 30 2009,Oklahoma City Thunder,91,Detroit Pistons,83,/boxscores/200910300DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['16', '22', '24', '29', '91']","['24', '21', '16', '22', '83']"
Fri Oct 30 2009,Los Angeles Clippers,98,Utah Jazz,111,/boxscores/200910300UTA.html,EnergySolutions Arena,"['1', '2', '3', '4', 'T']","['32', '28', '24', '14', '98']","['34', '26', '23', '28', '111']"
Fri Oct 30 2009,Golden State Warriors,101,Phoenix Suns,123,/boxscores/200910300PHO.html,US Airways Center,"['1', '2', '3', '4', 'T']","['24', '27', '22', '28', '101']","['28', '34', '30', '31', '123']"
Fri Oct 30 2009,Dallas Mavericks,94,Los Angeles Lakers,80,/boxscores/200910300LAL.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['24', '28', '26', '16', '94']","['21', '24', '15', '20', '80']"
Sat Oct 31 2009,New Jersey Nets,104,Washington Wizards,123,/boxscores/200910310WAS.html,Verizon Center,"['1', '2', '3', '4', 'T']","['24', '27', '28', '25', '104']","['28', '34', '37', '24', '123']"
Sat Oct 31 2009,Charlotte Bobcats,79,Cleveland Cavaliers,90,/boxscores/200910310CLE.html,Quicken Loans Arena,"['1', '2', '3', '4', 'T']","['21', '20', '13', '25', '79']","['25', '20', '21', '24', '90']"
Sat Oct 31 2009,Philadelphia 76ers,141,New York Knicks,127,/boxscores/200910310NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'OT', 'T']","['40', '30', '26', '26', '19', '141']","['25', '26', '30', '41', '5', '127']"
Sat Oct 31 2009,Portland Trail Blazers,107,Houston Rockets,111,/boxscores/200910310HOU.html,Toyota Center,"['1', '2', '3', '4', 'T']","['28', '26', '25', '28', '107']","['33', '26', '24', '28', '111']"
Sat Oct 31 2009,Detroit Pistons,85,Milwaukee Bucks,96,/boxscores/200910310MIL.html,Bradley Center,"['1', '2', '3', '4', 'T']","['29', '20', '14', '22', '85']","['20', '18', '36', '22', '96']"
Sat Oct 31 2009,Sacramento Kings,94,San Antonio Spurs,113,/boxscores/200910310SAS.html,AT&T Center,"['1', '2', '3', '4', 'T']","['27', '18', '30', '19', '94']","['34', '27', '34', '18', '113']"
Sat Oct 31 2009,Dallas Mavericks,93,Los Angeles Clippers,84,/boxscores/200910310LAC.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['23', '32', '25', '13', '93']","['27', '28', '16', '13', '84']"
Sun Nov 1 2009,Orlando Magic,125,Toronto Raptors,116,/boxscores/200911010TOR.html,Air Canada Centre,"['1', '2', '3', '4', 'T']","['36', '28', '35', '26', '125']","['28', '25', '36', '27', '116']"
Sun Nov 1 2009,New Orleans Hornets,87,Boston Celtics,97,/boxscores/200911010BOS.html,TD Garden,"['1', '2', '3', '4', 'T']","['20', '18', '31', '18', '87']","['22', '25', '25', '25', '97']"
Sun Nov 1 2009,Chicago Bulls,87,Miami Heat,95,/boxscores/200911010MIA.html,AmericanAirlines Arena,"['1', '2', '3', '4', 'T']","['27', '21', '22', '17', '87']","['24', '25', '20', '26', '95']"
Sun Nov 1 2009,Portland Trail Blazers,83,Oklahoma City Thunder,74,/boxscores/200911010OKC.html,Oklahoma City Arena,"['1', '2', '3', '4', 'T']","['25', '14', '21', '23', '83']","['15', '22', '19', '18', '74']"
Sun Nov 1 2009,Memphis Grizzlies,123,Denver Nuggets,133,/boxscores/200911010DEN.html,Pepsi Center,"['1', '2', '3', '4', 'T']","['40', '26', '28', '29', '123']","['35', '32', '36', '30', '133']"
Sun Nov 1 2009,Minnesota Timberwolves,112,Phoenix Suns,120,/boxscores/200911010PHO.html,US Airways Center,"['1', '2', '3', '4', 'T']","['34', '27', '24', '27', '112']","['35', '32', '29', '24', '120']"
Sun Nov 1 2009,Atlanta Hawks,110,Los Angeles Lakers,118,/boxscores/200911010LAL.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['25', '33', '18', '34', '110']","['27', '37', '34', '20', '118']"
Mon Nov 2 2009,New Jersey Nets,68,Charlotte Bobcats,79,/boxscores/200911020CHA.html,Time Warner Cable Arena,"['1', '2', '3', '4', 'T']","['14', '27', '7', '20', '68']","['10', '23', '20', '26', '79']"
Mon Nov 2 2009,New Orleans Hornets,111,New York Knicks,117,/boxscores/200911020NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['24', '28', '29', '30', '111']","['31', '27', '19', '40', '117']"
Mon Nov 2 2009,Houston Rockets,113,Utah Jazz,96,/boxscores/200911020UTA.html,EnergySolutions Arena,"['1', '2', '3', '4', 'T']","['26', '28', '25', '34', '113']","['28', '29', '19', '20', '96']"
Mon Nov 2 2009,Memphis Grizzlies,116,Sacramento Kings,127,/boxscores/200911020SAC.html,Power Balance Pavilion,"['1', '2', '3', '4', 'OT', 'T']","['33', '21', '26', '30', '6', '116']","['26', '30', '23', '31', '17', '127']"
Mon Nov 2 2009,Minnesota Timberwolves,90,Los Angeles Clippers,93,/boxscores/200911020LAC.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['28', '20', '22', '20', '90']","['30', '27', '14', '22', '93']"
Tue Nov 3 2009,Washington Wizards,90,Cleveland Cavaliers,102,/boxscores/200911030CLE.html,Quicken Loans Arena,"['1', '2', '3', '4', 'T']","['31', '23', '19', '17', '90']","['17', '33', '28', '24', '102']"
Tue Nov 3 2009,Denver Nuggets,111,Indiana Pacers,93,/boxscores/200911030IND.html,Conseco Fieldhouse,"['1', '2', '3', '4', 'T']","['30', '25', '28', '28', '111']","['13', '26', '32', '22', '93']"
Tue Nov 3 2009,Boston Celtics,105,Philadelphia 76ers,74,/boxscores/200911030PHI.html,Wachovia Center,"['1', '2', '3', '4', 'T']","['19', '25', '25', '36', '105']","['17', '19', '18', '20', '74']"
Tue Nov 3 2009,Orlando Magic,80,Detroit Pistons,85,/boxscores/200911030DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['14', '27', '19', '20', '80']","['19', '19', '22', '25', '85']"
Tue Nov 3 2009,Phoenix Suns,104,Miami Heat,96,/boxscores/200911030MIA.html,AmericanAirlines Arena,"['1', '2', '3', '4', 'T']","['23', '21', '31', '29', '104']","['26', '26', '29', '15', '96']"
Tue Nov 3 2009,Milwaukee Bucks,81,Chicago Bulls,83,/boxscores/200911030CHI.html,United Center,"['1', '2', '3', '4', 'T']","['25', '18', '17', '21', '81']","['13', '16', '27', '27', '83']"
Tue Nov 3 2009,Los Angeles Lakers,101,Oklahoma City Thunder,98,/boxscores/200911030OKC.html,Oklahoma City Arena,"['1', '2', '3', '4', 'OT', 'T']","['32', '20', '19', '19', '11', '101']","['25', '26', '22', '17', '8', '98']"
Tue Nov 3 2009,Utah Jazz,85,Dallas Mavericks,96,/boxscores/200911030DAL.html,American Airlines Center,"['1', '2', '3', '4', 'T']","['20', '17', '30', '18', '85']","['17', '18', '17', '44', '96']"
Tue Nov 3 2009,Atlanta Hawks,97,Portland Trail Blazers,91,/boxscores/200911030POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['15', '32', '25', '25', '97']","['25', '23', '21', '22', '91']"
