date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Fri Nov 2 1990,Orlando Magic,111,Atlanta Hawks,115,/boxscores/199011020ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['23', '34', '28', '26', '111']","['37', '23', '30', '25', '115']"
Fri Nov 2 1990,Cleveland Cavaliers,101,Boston Celtics,125,/boxscores/199011020BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['23', '23', '33', '22', '101']","['33', '23', '38', '31', '125']"
Fri Nov 2 1990,New York Knicks,134,Charlotte Hornets,130,/boxscores/199011020CHH.html,Charlotte Coliseum,"['1', '2', '3', '4', 'OT', 'T']","['33', '29', '33', '28', '11', '134']","['19', '35', '30', '39', '7', '130']"
Fri Nov 2 1990,Philadelphia 76ers,124,Chicago Bulls,116,/boxscores/199011020CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['39', '28', '27', '30', '124']","['28', '20', '33', '35', '116']"
Fri Nov 2 1990,Golden State Warriors,162,Denver Nuggets,158,/boxscores/199011020DEN.html,McNichols Sports Arena,"['1', '2', '3', '4', 'T']","['43', '44', '38', '37', '162']","['41', '42', '39', '36', '158']"
Fri Nov 2 1990,Milwaukee Bucks,104,Detroit Pistons,115,/boxscores/199011020DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['25', '26', '26', '27', '104']","['28', '29', '31', '27', '115']"
Fri Nov 2 1990,New Jersey Nets,81,Indiana Pacers,100,/boxscores/199011020IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['26', '19', '11', '25', '81']","['31', '21', '20', '28', '100']"
Fri Nov 2 1990,Sacramento Kings,80,Los Angeles Clippers,90,/boxscores/199011020LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['21', '25', '15', '19', '80']","['18', '21', '27', '24', '90']"
Fri Nov 2 1990,Washington Bullets,95,Miami Heat,119,/boxscores/199011020MIA.html,Miami Arena,"['1', '2', '3', '4', 'T']","['24', '22', '26', '23', '95']","['29', '25', '31', '34', '119']"
Fri Nov 2 1990,Dallas Mavericks,85,Minnesota Timberwolves,98,/boxscores/199011020MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['27', '16', '23', '19', '85']","['23', '17', '25', '33', '98']"
Fri Nov 2 1990,Houston Rockets,89,Portland Trail Blazers,90,/boxscores/199011020POR.html,Memorial Coliseum,"['1', '2', '3', '4', 'T']","['27', '32', '16', '14', '89']","['27', '20', '29', '14', '90']"
Fri Nov 2 1990,Phoenix Suns,119,Utah Jazz,96,/boxscores/199011020UTA.html,Tokyo Metropolitan Gymnasium,"['1', '2', '3', '4', 'T']","['28', '30', '27', '34', '119']","['29', '28', '15', '24', '96']"
Sat Nov 3 1990,Indiana Pacers,120,Atlanta Hawks,121,/boxscores/199011030ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['23', '36', '40', '21', '120']","['33', '27', '24', '37', '121']"
Sat Nov 3 1990,Denver Nuggets,110,Dallas Mavericks,140,/boxscores/199011030DAL.html,Reunion Arena,"['1', '2', '3', '4', 'T']","['28', '20', '24', '38', '110']","['37', '34', '28', '41', '140']"
Sat Nov 3 1990,Cleveland Cavaliers,97,Detroit Pistons,106,/boxscores/199011030DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['26', '24', '16', '31', '97']","['30', '24', '24', '28', '106']"
Sat Nov 3 1990,Minnesota Timberwolves,93,Milwaukee Bucks,111,/boxscores/199011030MIL.html,Bradley Center,"['1', '2', '3', '4', 'T']","['18', '19', '29', '27', '93']","['27', '30', '19', '35', '111']"
Sat Nov 3 1990,Boston Celtics,106,New York Knicks,103,/boxscores/199011030NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['21', '29', '29', '27', '106']","['35', '25', '24', '19', '103']"
Sat Nov 3 1990,Charlotte Hornets,104,Orlando Magic,97,/boxscores/199011030ORL.html,Orlando Arena,"['1', '2', '3', '4', 'T']","['36', '23', '23', '22', '104']","['29', '24', '20', '24', '97']"
Sat Nov 3 1990,New Jersey Nets,110,Philadelphia 76ers,112,/boxscores/199011030PHI.html,The Spectrum,"['1', '2', '3', '4', 'OT', 'T']","['29', '27', '22', '24', '8', '110']","['28', '25', '19', '30', '10', '112']"
Sat Nov 3 1990,Utah Jazz,102,Phoenix Suns,101,/boxscores/199011030PHO.html,Tokyo Metropolitan Gymnasium,"['1', '2', '3', '4', 'T']","['31', '22', '29', '20', '102']","['29', '23', '30', '19', '101']"
Sat Nov 3 1990,Portland Trail Blazers,95,Sacramento Kings,93,/boxscores/199011030SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'OT', 'T']","['22', '27', '16', '20', '10', '95']","['17', '18', '22', '28', '8', '93']"
Sat Nov 3 1990,Los Angeles Lakers,99,San Antonio Spurs,110,/boxscores/199011030SAS.html,HemisFair Arena,"['1', '2', '3', '4', 'T']","['38', '22', '13', '26', '99']","['24', '30', '27', '29', '110']"
Sat Nov 3 1990,Houston Rockets,106,Seattle SuperSonics,118,/boxscores/199011030SEA.html,Seattle Center Coliseum,"['1', '2', '3', '4', 'T']","['27', '28', '24', '27', '106']","['26', '38', '30', '24', '118']"
Sat Nov 3 1990,Chicago Bulls,102,Washington Bullets,103,/boxscores/199011030WSB.html,Capital Centre,"['1', '2', '3', '4', 'T']","['28', '32', '21', '21', '102']","['24', '27', '28', '24', '103']"
Sun Nov 4 1990,Golden State Warriors,107,Los Angeles Clippers,109,/boxscores/199011040LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['34', '29', '23', '21', '107']","['16', '31', '42', '20', '109']"
Tue Nov 6 1990,New Jersey Nets,105,Charlotte Hornets,113,/boxscores/199011060CHH.html,Charlotte Coliseum,"['1', '2', '3', '4', 'T']","['31', '31', '19', '24', '105']","['28', '34', '25', '26', '113']"
Tue Nov 6 1990,Boston Celtics,110,Chicago Bulls,108,/boxscores/199011060CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['24', '27', '28', '31', '110']","['32', '21', '37', '18', '108']"
Tue Nov 6 1990,Los Angeles Clippers,109,Golden State Warriors,130,/boxscores/199011060GSW.html,Oakland-Alameda County Coliseum Arena,"['1', '2', '3', '4', 'T']","['31', '24', '26', '28', '109']","['30', '30', '37', '33', '130']"
Tue Nov 6 1990,Denver Nuggets,135,Houston Rockets,145,/boxscores/199011060HOU.html,The Summit,"['1', '2', '3', '4', 'T']","['42', '32', '27', '34', '135']","['44', '43', '24', '34', '145']"
Tue Nov 6 1990,Minnesota Timberwolves,96,Indiana Pacers,98,/boxscores/199011060IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['34', '21', '24', '17', '96']","['22', '23', '23', '30', '98']"
Tue Nov 6 1990,Portland Trail Blazers,125,Los Angeles Lakers,123,/boxscores/199011060LAL.html,Great Western Forum,"['1', '2', '3', '4', 'OT', 'T']","['23', '38', '24', '32', '8', '125']","['27', '28', '28', '34', '6', '123']"
Tue Nov 6 1990,Milwaukee Bucks,106,Miami Heat,94,/boxscores/199011060MIA.html,Miami Arena,"['1', '2', '3', '4', 'T']","['26', '28', '32', '20', '106']","['20', '30', '20', '24', '94']"
Tue Nov 6 1990,Dallas Mavericks,96,New York Knicks,91,/boxscores/199011060NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['25', '15', '27', '29', '96']","['27', '22', '23', '19', '91']"
Tue Nov 6 1990,Cleveland Cavaliers,102,Orlando Magic,95,/boxscores/199011060ORL.html,Orlando Arena,"['1', '2', '3', '4', 'T']","['29', '15', '26', '32', '102']","['20', '16', '28', '31', '95']"
Tue Nov 6 1990,Atlanta Hawks,102,Sacramento Kings,85,/boxscores/199011060SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['27', '23', '25', '27', '102']","['14', '30', '23', '18', '85']"
Tue Nov 6 1990,Detroit Pistons,92,Seattle SuperSonics,100,/boxscores/199011060SEA.html,Seattle Center Coliseum,"['1', '2', '3', '4', 'T']","['22', '18', '27', '25', '92']","['23', '18', '30', '29', '100']"
Wed Nov 7 1990,Charlotte Hornets,89,Cleveland Cavaliers,100,/boxscores/199011070CLE.html,Coliseum at Richfield,"['1', '2', '3', '4', 'T']","['34', '11', '15', '29', '89']","['27', '19', '30', '24', '100']"
Wed Nov 7 1990,Detroit Pistons,110,Los Angeles Clippers,83,/boxscores/199011070LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['32', '28', '23', '27', '110']","['23', '21', '23', '16', '83']"
Wed Nov 7 1990,Chicago Bulls,96,Minnesota Timberwolves,91,/boxscores/199011070MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['28', '27', '15', '26', '96']","['14', '26', '29', '22', '91']"
Wed Nov 7 1990,Dallas Mavericks,104,Philadelphia 76ers,101,/boxscores/199011070PHI.html,The Spectrum,"['1', '2', '3', '4', 'T']","['27', '25', '19', '33', '104']","['30', '19', '18', '34', '101']"
Wed Nov 7 1990,Golden State Warriors,119,Phoenix Suns,126,/boxscores/199011070PHO.html,Arizona Veterans Memorial Coliseum,"['1', '2', '3', '4', 'T']","['40', '23', '32', '24', '119']","['31', '26', '35', '34', '126']"
Wed Nov 7 1990,Denver Nuggets,153,San Antonio Spurs,161,/boxscores/199011070SAS.html,HemisFair Arena,"['1', '2', '3', '4', 'T']","['48', '42', '26', '37', '153']","['36', '47', '42', '36', '161']"
Thu Nov 8 1990,Orlando Magic,99,Houston Rockets,103,/boxscores/199011080HOU.html,The Summit,"['1', '2', '3', '4', 'T']","['17', '31', '30', '21', '99']","['29', '23', '25', '26', '103']"
Thu Nov 8 1990,Philadelphia 76ers,111,Milwaukee Bucks,141,/boxscores/199011080MIL.html,Bradley Center,"['1', '2', '3', '4', 'T']","['30', '30', '19', '32', '111']","['33', '36', '41', '31', '141']"
Thu Nov 8 1990,Miami Heat,103,New Jersey Nets,114,/boxscores/199011080NJN.html,Brendan Byrne Arena,"['1', '2', '3', '4', 'T']","['25', '21', '27', '30', '103']","['30', '23', '25', '36', '114']"
Thu Nov 8 1990,Washington Bullets,103,New York Knicks,114,/boxscores/199011080NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['33', '31', '22', '17', '103']","['31', '32', '25', '26', '114']"
Thu Nov 8 1990,San Antonio Spurs,94,Utah Jazz,103,/boxscores/199011080UTA.html,Salt Palace,"['1', '2', '3', '4', 'T']","['26', '20', '23', '25', '94']","['21', '29', '30', '23', '103']"
Fri Nov 9 1990,Chicago Bulls,120,Boston Celtics,100,/boxscores/199011090BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['23', '37', '27', '33', '120']","['31', '26', '23', '20', '100']"
Fri Nov 9 1990,Orlando Magic,99,Dallas Mavericks,111,/boxscores/199011090DAL.html,Reunion Arena,"['1', '2', '3', '4', 'T']","['27', '24', '23', '25', '99']","['27', '25', '29', '30', '111']"
Fri Nov 9 1990,Seattle SuperSonics,135,Denver Nuggets,129,/boxscores/199011090DEN.html,McNichols Sports Arena,"['1', '2', '3', '4', 'T']","['36', '27', '32', '40', '135']","['29', '27', '30', '43', '129']"
Fri Nov 9 1990,Atlanta Hawks,128,Golden State Warriors,143,/boxscores/199011090GSW.html,Oakland-Alameda County Coliseum Arena,"['1', '2', '3', '4', 'T']","['30', '47', '20', '31', '128']","['43', '26', '40', '34', '143']"
Fri Nov 9 1990,Cleveland Cavaliers,107,Indiana Pacers,122,/boxscores/199011090IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['27', '28', '22', '30', '107']","['28', '32', '27', '35', '122']"
Fri Nov 9 1990,Sacramento Kings,86,Los Angeles Lakers,100,/boxscores/199011090LAL.html,Great Western Forum,"['1', '2', '3', '4', 'T']","['19', '28', '19', '20', '86']","['23', '33', '22', '22', '100']"
Fri Nov 9 1990,Charlotte Hornets,77,Minnesota Timberwolves,106,/boxscores/199011090MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['14', '13', '22', '28', '77']","['27', '18', '19', '42', '106']"
Fri Nov 9 1990,Detroit Pistons,101,Portland Trail Blazers,113,/boxscores/199011090POR.html,Memorial Coliseum,"['1', '2', '3', '4', 'T']","['18', '22', '28', '33', '101']","['26', '30', '33', '24', '113']"
Fri Nov 9 1990,Milwaukee Bucks,108,Washington Bullets,100,/boxscores/199011090WSB.html,Capital Centre,"['1', '2', '3', '4', 'T']","['34', '24', '22', '28', '108']","['31', '17', '27', '25', '100']"
Sat Nov 10 1990,Charlotte Hornets,86,Chicago Bulls,105,/boxscores/199011100CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['18', '20', '26', '22', '86']","['22', '31', '24', '28', '105']"
Sat Nov 10 1990,Philadelphia 76ers,88,Cleveland Cavaliers,104,/boxscores/199011100CLE.html,Coliseum at Richfield,"['1', '2', '3', '4', 'T']","['26', '19', '21', '22', '88']","['24', '31', '21', '28', '104']"
Sat Nov 10 1990,Atlanta Hawks,112,Los Angeles Clippers,94,/boxscores/199011100LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['31', '39', '24', '18', '112']","['30', '17', '24', '23', '94']"
Sat Nov 10 1990,Indiana Pacers,105,Miami Heat,120,/boxscores/199011100MIA.html,Miami Arena,"['1', '2', '3', '4', 'T']","['22', '34', '24', '25', '105']","['33', '25', '32', '30', '120']"
Sat Nov 10 1990,Boston Celtics,105,New Jersey Nets,91,/boxscores/199011100NJN.html,Brendan Byrne Arena,"['1', '2', '3', '4', 'T']","['30', '20', '28', '27', '105']","['25', '28', '26', '12', '91']"
Sat Nov 10 1990,Denver Nuggets,143,Phoenix Suns,173,/boxscores/199011100PHO.html,Arizona Veterans Memorial Coliseum,"['1', '2', '3', '4', 'T']","['37', '30', '43', '33', '143']","['50', '57', '30', '36', '173']"
Sat Nov 10 1990,New York Knicks,93,Sacramento Kings,88,/boxscores/199011100SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['25', '21', '27', '20', '93']","['22', '18', '22', '26', '88']"
Sat Nov 10 1990,Houston Rockets,110,San Antonio Spurs,111,/boxscores/199011100SAS.html,HemisFair Arena,"['1', '2', '3', '4', 'T']","['39', '22', '24', '25', '110']","['27', '23', '31', '30', '111']"
Sat Nov 10 1990,Golden State Warriors,117,Seattle SuperSonics,100,/boxscores/199011100SEA.html,Tacoma Dome,"['1', '2', '3', '4', 'T']","['30', '25', '26', '36', '117']","['19', '26', '23', '32', '100']"
Sun Nov 11 1990,Utah Jazz,90,Houston Rockets,110,/boxscores/199011110HOU.html,The Summit,"['1', '2', '3', '4', 'T']","['25', '19', '27', '19', '90']","['25', '30', '19', '36', '110']"
Sun Nov 11 1990,New York Knicks,109,Los Angeles Lakers,103,/boxscores/199011110LAL.html,Great Western Forum,"['1', '2', '3', '4', 'T']","['25', '27', '31', '26', '109']","['23', '28', '33', '19', '103']"
Sun Nov 11 1990,Orlando Magic,81,Minnesota Timberwolves,108,/boxscores/199011110MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['21', '19', '19', '22', '81']","['22', '23', '26', '37', '108']"
Sun Nov 11 1990,Los Angeles Clippers,107,Portland Trail Blazers,138,/boxscores/199011110POR.html,Memorial Coliseum,"['1', '2', '3', '4', 'T']","['24', '18', '34', '31', '107']","['39', '30', '36', '33', '138']"
Mon Nov 12 1990,Washington Bullets,97,New Jersey Nets,92,/boxscores/199011120NJN.html,Brendan Byrne Arena,"['1', '2', '3', '4', 'T']","['24', '29', '28', '16', '97']","['29', '24', '19', '20', '92']"
Tue Nov 13 1990,Cleveland Cavaliers,121,Atlanta Hawks,104,/boxscores/199011130ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['38', '26', '28', '29', '121']","['24', '32', '26', '22', '104']"
Tue Nov 13 1990,Washington Bullets,105,Charlotte Hornets,120,/boxscores/199011130CHH.html,Charlotte Coliseum,"['1', '2', '3', '4', 'T']","['29', '26', '27', '23', '105']","['37', '27', '26', '30', '120']"
Tue Nov 13 1990,Miami Heat,93,Detroit Pistons,118,/boxscores/199011130DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['16', '27', '23', '27', '93']","['35', '29', '22', '32', '118']"
Tue Nov 13 1990,San Antonio Spurs,124,Golden State Warriors,128,/boxscores/199011130GSW.html,Oakland-Alameda County Coliseum Arena,"['1', '2', '3', '4', 'T']","['29', '33', '30', '32', '124']","['32', '28', '36', '32', '128']"
Tue Nov 13 1990,Minnesota Timberwolves,88,Houston Rockets,90,/boxscores/199011130HOU.html,The Summit,"['1', '2', '3', '4', 'T']","['26', '30', '18', '14', '88']","['23', '22', '28', '17', '90']"
Tue Nov 13 1990,Philadelphia 76ers,108,Indiana Pacers,100,/boxscores/199011130IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['23', '21', '32', '32', '108']","['18', '28', '26', '28', '100']"
Tue Nov 13 1990,Phoenix Suns,112,Los Angeles Lakers,111,/boxscores/199011130LAL.html,Great Western Forum,"['1', '2', '3', '4', 'T']","['23', '31', '34', '24', '112']","['28', '28', '26', '29', '111']"
Tue Nov 13 1990,Boston Celtics,91,Milwaukee Bucks,119,/boxscores/199011130MIL.html,Bradley Center,"['1', '2', '3', '4', 'T']","['16', '14', '24', '37', '91']","['29', '23', '32', '35', '119']"
Tue Nov 13 1990,Dallas Mavericks,103,Orlando Magic,109,/boxscores/199011130ORL.html,Orlando Arena,"['1', '2', '3', '4', 'T']","['26', '19', '29', '29', '103']","['24', '32', '27', '26', '109']"
Tue Nov 13 1990,Denver Nuggets,129,Portland Trail Blazers,155,/boxscores/199011130POR.html,Memorial Coliseum,"['1', '2', '3', '4', 'T']","['26', '33', '36', '34', '129']","['43', '38', '35', '39', '155']"
Tue Nov 13 1990,New York Knicks,116,Seattle SuperSonics,110,/boxscores/199011130SEA.html,Seattle Center Coliseum,"['1', '2', '3', '4', 'OT', 'T']","['29', '31', '25', '19', '12', '116']","['31', '33', '23', '17', '6', '110']"
Tue Nov 13 1990,Chicago Bulls,84,Utah Jazz,82,/boxscores/199011130UTA.html,Salt Palace,"['1', '2', '3', '4', 'T']","['23', '23', '18', '20', '84']","['20', '22', '22', '18', '82']"
Wed Nov 14 1990,Charlotte Hornets,126,Boston Celtics,135,/boxscores/199011140BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['32', '35', '24', '35', '126']","['37', '32', '35', '31', '135']"
Wed Nov 14 1990,Indiana Pacers,95,Cleveland Cavaliers,113,/boxscores/199011140CLE.html,Coliseum at Richfield,"['1', '2', '3', '4', 'T']","['18', '20', '29', '28', '95']","['23', '33', '25', '32', '113']"
Wed Nov 14 1990,Phoenix Suns,102,Los Angeles Clippers,108,/boxscores/199011140LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['26', '28', '23', '25', '102']","['31', '25', '31', '21', '108']"
Wed Nov 14 1990,Dallas Mavericks,93,Miami Heat,105,/boxscores/199011140MIA.html,Miami Arena,"['1', '2', '3', '4', 'T']","['15', '33', '26', '19', '93']","['23', '25', '24', '33', '105']"
Wed Nov 14 1990,Milwaukee Bucks,95,New Jersey Nets,112,/boxscores/199011140NJN.html,Brendan Byrne Arena,"['1', '2', '3', '4', 'T']","['18', '33', '22', '22', '95']","['21', '34', '23', '34', '112']"
Wed Nov 14 1990,Atlanta Hawks,104,Philadelphia 76ers,112,/boxscores/199011140PHI.html,The Spectrum,"['1', '2', '3', '4', 'T']","['32', '19', '30', '23', '104']","['31', '20', '32', '29', '112']"
Thu Nov 15 1990,Minnesota Timberwolves,108,Denver Nuggets,121,/boxscores/199011150DEN.html,McNichols Sports Arena,"['1', '2', '3', '4', 'T']","['27', '34', '18', '29', '108']","['29', '30', '26', '36', '121']"
Thu Nov 15 1990,Chicago Bulls,93,Golden State Warriors,103,/boxscores/199011150GSW.html,Oakland-Alameda County Coliseum Arena,"['1', '2', '3', '4', 'T']","['25', '27', '19', '22', '93']","['24', '32', '22', '25', '103']"
Thu Nov 15 1990,Los Angeles Lakers,108,Houston Rockets,103,/boxscores/199011150HOU.html,The Summit,"['1', '2', '3', '4', 'OT', 'T']","['21', '28', '21', '25', '13', '108']","['24', '27', '23', '21', '8', '103']"
