date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Fri Nov 3 1995,Indiana Pacers,111,Atlanta Hawks,106,/boxscores/199511030ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['23', '33', '20', '35', '111']","['29', '22', '25', '30', '106']"
Fri Nov 3 1995,Milwaukee Bucks,101,Boston Celtics,100,/boxscores/199511030BOS.html,FleetCenter,"['1', '2', '3', '4', 'T']","['26', '31', '24', '20', '101']","['35', '15', '24', '26', '100']"
Fri Nov 3 1995,Charlotte Hornets,91,Chicago Bulls,105,/boxscores/199511030CHI.html,United Center,"['1', '2', '3', '4', 'T']","['27', '21', '18', '25', '91']","['26', '14', '40', '25', '105']"
Fri Nov 3 1995,New York Knicks,106,Detroit Pistons,100,/boxscores/199511030DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['33', '29', '20', '24', '106']","['26', '23', '27', '24', '100']"
Fri Nov 3 1995,Golden State Warriors,92,Houston Rockets,110,/boxscores/199511030HOU.html,The Summit,"['1', '2', '3', '4', 'T']","['16', '34', '20', '22', '92']","['25', '27', '26', '32', '110']"
Fri Nov 3 1995,Phoenix Suns,106,Los Angeles Clippers,112,/boxscores/199511030LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['32', '21', '19', '34', '106']","['19', '31', '25', '37', '112']"
Fri Nov 3 1995,Denver Nuggets,96,Los Angeles Lakers,98,/boxscores/199511030LAL.html,Great Western Forum,"['1', '2', '3', '4', 'T']","['20', '25', '23', '28', '96']","['27', '31', '20', '20', '98']"
Fri Nov 3 1995,Cleveland Cavaliers,88,Orlando Magic,99,/boxscores/199511030ORL.html,Orlando Arena,"['1', '2', '3', '4', 'T']","['23', '17', '21', '27', '88']","['22', '29', '19', '29', '99']"
Fri Nov 3 1995,Washington Bullets,103,Philadelphia 76ers,105,/boxscores/199511030PHI.html,CoreStates Spectrum,"['1', '2', '3', '4', 'T']","['24', '31', '21', '27', '103']","['32', '23', '24', '26', '105']"
Fri Nov 3 1995,Vancouver Grizzlies,92,Portland Trail Blazers,80,/boxscores/199511030POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['19', '22', '20', '31', '92']","['17', '22', '22', '19', '80']"
Fri Nov 3 1995,Minnesota Timberwolves,86,Sacramento Kings,95,/boxscores/199511030SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['21', '19', '22', '24', '86']","['22', '21', '26', '26', '95']"
Fri Nov 3 1995,Dallas Mavericks,103,San Antonio Spurs,97,/boxscores/199511030SAS.html,Alamodome,"['1', '2', '3', '4', 'T']","['18', '18', '42', '25', '103']","['24', '26', '18', '29', '97']"
Fri Nov 3 1995,New Jersey Nets,79,Toronto Raptors,94,/boxscores/199511030TOR.html,SkyDome,"['1', '2', '3', '4', 'T']","['17', '16', '20', '26', '79']","['21', '25', '20', '28', '94']"
Fri Nov 3 1995,Seattle SuperSonics,94,Utah Jazz,112,/boxscores/199511030UTA.html,Delta Center,"['1', '2', '3', '4', 'T']","['26', '17', '21', '30', '94']","['24', '37', '22', '29', '112']"
Sat Nov 4 1995,Orlando Magic,91,Atlanta Hawks,124,/boxscores/199511040ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['26', '19', '16', '30', '91']","['19', '29', '44', '32', '124']"
Sat Nov 4 1995,Philadelphia 76ers,108,Charlotte Hornets,119,/boxscores/199511040CHH.html,Charlotte Coliseum,"['1', '2', '3', '4', 'T']","['21', '28', '35', '24', '108']","['28', '20', '36', '35', '119']"
Sat Nov 4 1995,Boston Celtics,85,Chicago Bulls,107,/boxscores/199511040CHI.html,United Center,"['1', '2', '3', '4', 'T']","['12', '28', '19', '26', '85']","['25', '21', '35', '26', '107']"
Sat Nov 4 1995,Golden State Warriors,84,Dallas Mavericks,99,/boxscores/199511040DAL.html,Reunion Arena,"['1', '2', '3', '4', 'T']","['22', '19', '22', '21', '84']","['23', '33', '21', '22', '99']"
Sat Nov 4 1995,San Antonio Spurs,116,Denver Nuggets,108,/boxscores/199511040DEN.html,McNichols Sports Arena,"['1', '2', '3', '4', 'T']","['35', '30', '25', '26', '116']","['33', '34', '19', '22', '108']"
Sat Nov 4 1995,Toronto Raptors,89,Indiana Pacers,97,/boxscores/199511040IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['17', '21', '33', '18', '89']","['34', '26', '13', '24', '97']"
Sat Nov 4 1995,Cleveland Cavaliers,71,Miami Heat,85,/boxscores/199511040MIA.html,Miami Arena,"['1', '2', '3', '4', 'T']","['19', '28', '13', '11', '71']","['28', '26', '18', '13', '85']"
Sat Nov 4 1995,New York Knicks,84,Milwaukee Bucks,71,/boxscores/199511040MIL.html,Bradley Center,"['1', '2', '3', '4', 'T']","['23', '23', '16', '22', '84']","['20', '19', '19', '13', '71']"
Sat Nov 4 1995,Los Angeles Lakers,89,Seattle SuperSonics,103,/boxscores/199511040SEA.html,KeyArena at Seattle Center,"['1', '2', '3', '4', 'T']","['26', '16', '23', '24', '89']","['27', '22', '29', '25', '103']"
Sat Nov 4 1995,Detroit Pistons,89,Washington Bullets,100,/boxscores/199511040WSB.html,USAir Arena,"['1', '2', '3', '4', 'T']","['26', '31', '16', '16', '89']","['32', '16', '30', '22', '100']"
Sun Nov 5 1995,Houston Rockets,106,Phoenix Suns,104,/boxscores/199511050PHO.html,America West Arena,"['1', '2', '3', '4', 'T']","['22', '29', '31', '24', '106']","['22', '30', '31', '21', '104']"
Sun Nov 5 1995,Utah Jazz,105,Portland Trail Blazers,109,/boxscores/199511050POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['23', '31', '22', '29', '105']","['29', '20', '26', '34', '109']"
Sun Nov 5 1995,Los Angeles Clippers,82,Sacramento Kings,99,/boxscores/199511050SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['23', '17', '27', '15', '82']","['24', '29', '17', '29', '99']"
Sun Nov 5 1995,Minnesota Timberwolves,98,Vancouver Grizzlies,100,/boxscores/199511050VAN.html,General Motors Place,"['1', '2', '3', '4', 'OT', 'T']","['27', '26', '23', '12', '10', '98']","['26', '16', '20', '26', '12', '100']"
