date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Thu Oct 23 1975,Golden State Warriors,89,Cleveland Cavaliers,83,/boxscores/197510230CLE.html,Coliseum at Richfield,"['1', '2', '3', '4', 'T']","['19', '18', '18', '34', '89']","['22', '22', '15', '24', '83']"
Thu Oct 23 1975,Los Angeles Lakers,104,New York Knicks,101,/boxscores/197510230NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['27', '26', '23', '28', '104']","['22', '24', '25', '30', '101']"
Thu Oct 23 1975,Kansas City Kings,95,Washington Bullets,107,/boxscores/197510230WSB.html,Capital Centre,"['1', '2', '3', '4', 'T']","['22', '26', '25', '22', '95']","['20', '29', '30', '28', '107']"
Thu Oct 23 1975,New Orleans Jazz,91,Atlanta Hawks,109,/boxscores/197510230ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['16', '28', '23', '24', '91']","['25', '25', '27', '32', '109']"
Fri Oct 24 1975,Houston Rockets,94,Boston Celtics,109,/boxscores/197510240BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['29', '17', '27', '21', '94']","['26', '34', '27', '22', '109']"
Fri Oct 24 1975,Philadelphia 76ers,110,Chicago Bulls,103,/boxscores/197510240CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['29', '30', '24', '27', '110']","['30', '25', '26', '22', '103']"
Fri Oct 24 1975,Detroit Pistons,106,New Orleans Jazz,114,/boxscores/197510240NOJ.html,Louisiana Superdome,"['1', '2', '3', '4', 'T']","['26', '30', '27', '23', '106']","['19', '31', '35', '29', '114']"
Fri Oct 24 1975,Portland Trail Blazers,97,Seattle SuperSonics,105,/boxscores/197510240SEA.html,Seattle Center Coliseum,"['1', '2', '3', '4', 'T']","['28', '25', '24', '20', '97']","['24', '33', '21', '27', '105']"
Sat Oct 25 1975,Detroit Pistons,108,Atlanta Hawks,102,/boxscores/197510250ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['32', '28', '22', '26', '108']","['30', '22', '30', '20', '102']"
Sat Oct 25 1975,Golden State Warriors,92,Buffalo Braves,104,/boxscores/197510250BUF.html,Buffalo Memorial Auditorium,"['1', '2', '3', '4', 'T']","['18', '29', '19', '26', '92']","['33', '29', '19', '23', '104']"
Sat Oct 25 1975,Chicago Bulls,91,Milwaukee Bucks,87,/boxscores/197510250MIL.html,MECCA Arena,"['1', '2', '3', '4', 'T']","['24', '24', '24', '19', '91']","['18', '21', '19', '29', '87']"
Sat Oct 25 1975,Cleveland Cavaliers,91,New York Knicks,100,/boxscores/197510250NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'T']","['21', '27', '21', '22', '91']","['23', '21', '26', '30', '100']"
Sat Oct 25 1975,Phoenix Suns,89,Portland Trail Blazers,88,/boxscores/197510250POR.html,Memorial Coliseum,"['1', '2', '3', '4', 'T']","['20', '23', '20', '26', '89']","['23', '23', '28', '14', '88']"
Sun Oct 26 1975,Phoenix Suns,99,Seattle SuperSonics,113,/boxscores/197510260SEA.html,Seattle Center Coliseum,"['1', '2', '3', '4', 'T']","['23', '26', '34', '16', '99']","['23', '36', '29', '25', '113']"
Sun Oct 26 1975,New York Knicks,114,New Orleans Jazz,125,/boxscores/197510260NOJ.html,Louisiana Superdome,"['1', '2', '3', '4', 'OT', '2OT', 'T']","['22', '30', '20', '25', '10', '7', '114']","['27', '26', '18', '26', '10', '18', '125']"
Mon Oct 27 1975,Los Angeles Lakers,104,Philadelphia 76ers,117,/boxscores/197510270PHI.html,The Spectrum,"['1', '2', '3', '4', 'T']","['30', '23', '24', '27', '104']","['22', '36', '32', '27', '117']"
Tue Oct 28 1975,Houston Rockets,108,Buffalo Braves,124,/boxscores/197510280BUF.html,Buffalo Memorial Auditorium,"['1', '2', '3', '4', 'T']","['25', '26', '27', '30', '108']","['36', '28', '34', '26', '124']"
Tue Oct 28 1975,Seattle SuperSonics,90,Chicago Bulls,101,/boxscores/197510280CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['20', '29', '23', '18', '90']","['18', '29', '28', '26', '101']"
Tue Oct 28 1975,Los Angeles Lakers,99,Milwaukee Bucks,92,/boxscores/197510280MIL.html,MECCA Arena,"['1', '2', '3', '4', 'T']","['28', '24', '31', '16', '99']","['20', '27', '23', '22', '92']"
Tue Oct 28 1975,Portland Trail Blazers,90,New Orleans Jazz,99,/boxscores/197510280NOJ.html,Louisiana Superdome,"['1', '2', '3', '4', 'T']","['36', '24', '14', '16', '90']","['31', '26', '23', '19', '99']"
