date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Tue Oct 28 2003,Miami Heat,74,Philadelphia 76ers,89,/boxscores/200310280PHI.html,Wachovia Center,"['1', '2', '3', '4', 'T']","['19', '20', '23', '12', '74']","['24', '20', '21', '24', '89']"
Tue Oct 28 2003,Phoenix Suns,82,San Antonio Spurs,83,/boxscores/200310280SAS.html,SBC Center,"['1', '2', '3', '4', 'T']","['28', '14', '26', '14', '82']","['19', '19', '29', '16', '83']"
Tue Oct 28 2003,Dallas Mavericks,93,Los Angeles Lakers,109,/boxscores/200310280LAL.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['15', '30', '22', '26', '93']","['29', '26', '31', '23', '109']"
Wed Oct 29 2003,Miami Heat,75,Boston Celtics,98,/boxscores/200310290BOS.html,FleetCenter,"['1', '2', '3', '4', 'T']","['15', '24', '22', '14', '75']","['20', '29', '30', '19', '98']"
Wed Oct 29 2003,Indiana Pacers,89,Detroit Pistons,87,/boxscores/200310290DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['19', '27', '26', '17', '89']","['20', '24', '22', '21', '87']"
Wed Oct 29 2003,New Jersey Nets,87,Toronto Raptors,90,/boxscores/200310290TOR.html,Air Canada Centre,"['1', '2', '3', '4', 'T']","['21', '26', '20', '20', '87']","['17', '21', '26', '26', '90']"
Wed Oct 29 2003,Milwaukee Bucks,89,Minnesota Timberwolves,95,/boxscores/200310290MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['16', '25', '25', '23', '89']","['27', '27', '17', '24', '95']"
Wed Oct 29 2003,Atlanta Hawks,83,New Orleans Hornets,88,/boxscores/200310290NOH.html,New Orleans Arena,"['1', '2', '3', '4', 'OT', 'T']","['17', '23', '12', '23', '8', '83']","['14', '19', '25', '17', '13', '88']"
Wed Oct 29 2003,Orlando Magic,85,New York Knicks,83,/boxscores/200310290NYK.html,Madison Square Garden (IV),"['1', '2', '3', '4', 'OT', 'T']","['17', '17', '17', '22', '12', '85']","['19', '15', '25', '14', '10', '83']"
Wed Oct 29 2003,Washington Wizards,99,Chicago Bulls,74,/boxscores/200310290CHI.html,United Center,"['1', '2', '3', '4', 'T']","['20', '23', '26', '30', '99']","['15', '16', '26', '17', '74']"
Wed Oct 29 2003,Portland Trail Blazers,92,Utah Jazz,99,/boxscores/200310290UTA.html,Delta Center,"['1', '2', '3', '4', 'T']","['23', '28', '19', '22', '92']","['18', '25', '23', '33', '99']"
Wed Oct 29 2003,San Antonio Spurs,72,Denver Nuggets,80,/boxscores/200310290DEN.html,Pepsi Center,"['1', '2', '3', '4', 'T']","['20', '16', '15', '21', '72']","['20', '19', '24', '17', '80']"
Wed Oct 29 2003,Cleveland Cavaliers,92,Sacramento Kings,106,/boxscores/200310290SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['32', '20', '26', '14', '92']","['39', '26', '18', '23', '106']"
Wed Oct 29 2003,Dallas Mavericks,95,Golden State Warriors,87,/boxscores/200310290GSW.html,The Arena in Oakland,"['1', '2', '3', '4', 'T']","['22', '27', '17', '29', '95']","['14', '33', '17', '23', '87']"
Thu Oct 30 2003,Los Angeles Clippers,100,Seattle SuperSonics,109,/boxscores/200310300SEA.html,Saitama Super Arena,"['1', '2', '3', '4', 'T']","['17', '25', '27', '31', '100']","['20', '24', '39', '26', '109']"
Thu Oct 30 2003,New Orleans Hornets,100,Orlando Magic,98,/boxscores/200310300ORL.html,TD Waterhouse Centre,"['1', '2', '3', '4', 'T']","['27', '23', '34', '16', '100']","['27', '24', '27', '20', '98']"
Thu Oct 30 2003,Denver Nuggets,85,Houston Rockets,102,/boxscores/200310300HOU.html,Toyota Center,"['1', '2', '3', '4', 'T']","['20', '22', '18', '25', '85']","['22', '26', '24', '30', '102']"
Thu Oct 30 2003,Cleveland Cavaliers,86,Phoenix Suns,95,/boxscores/200310300PHO.html,America West Arena,"['1', '2', '3', '4', 'T']","['31', '18', '24', '13', '86']","['30', '23', '19', '23', '95']"
Fri Oct 31 2003,Washington Wizards,79,Toronto Raptors,82,/boxscores/200310310TOR.html,Air Canada Centre,"['1', '2', '3', '4', 'T']","['21', '16', '23', '19', '79']","['11', '16', '26', '29', '82']"
Fri Oct 31 2003,Milwaukee Bucks,93,Indiana Pacers,79,/boxscores/200310310IND.html,Conseco Fieldhouse,"['1', '2', '3', '4', 'T']","['17', '32', '25', '19', '93']","['19', '17', '20', '23', '79']"
Fri Oct 31 2003,Detroit Pistons,93,Miami Heat,81,/boxscores/200310310MIA.html,AmericanAirlines Arena,"['1', '2', '3', '4', 'T']","['22', '25', '29', '17', '93']","['14', '24', '24', '19', '81']"
Fri Oct 31 2003,Boston Celtics,93,Memphis Grizzlies,91,/boxscores/200310310MEM.html,Pyramid Arena,"['1', '2', '3', '4', 'T']","['27', '17', '26', '23', '93']","['29', '18', '22', '22', '91']"
Fri Oct 31 2003,Minnesota Timberwolves,61,New Jersey Nets,84,/boxscores/200310310NJN.html,Continental Airlines Arena,"['1', '2', '3', '4', 'T']","['10', '20', '22', '9', '61']","['24', '20', '17', '23', '84']"
Fri Oct 31 2003,Atlanta Hawks,94,Chicago Bulls,100,/boxscores/200310310CHI.html,United Center,"['1', '2', '3', '4', 'T']","['21', '21', '26', '26', '94']","['29', '19', '24', '28', '100']"
Fri Oct 31 2003,Seattle SuperSonics,124,Los Angeles Clippers,105,/boxscores/200310310LAC.html,Saitama Super Arena,"['1', '2', '3', '4', 'T']","['35', '31', '27', '31', '124']","['30', '28', '22', '25', '105']"
Fri Oct 31 2003,Philadelphia 76ers,89,Sacramento Kings,100,/boxscores/200310310SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['23', '20', '23', '23', '89']","['27', '26', '27', '20', '100']"
Sat Nov 1 2003,Indiana Pacers,103,Atlanta Hawks,99,/boxscores/200311010ATL.html,Philips Arena,"['1', '2', '3', '4', 'OT', 'T']","['15', '20', '32', '23', '13', '103']","['26', '23', '18', '23', '9', '99']"
Sat Nov 1 2003,Detroit Pistons,96,Orlando Magic,85,/boxscores/200311010ORL.html,TD Waterhouse Centre,"['1', '2', '3', '4', 'T']","['23', '32', '12', '29', '96']","['23', '21', '28', '13', '85']"
Sat Nov 1 2003,New Jersey Nets,98,Washington Wizards,85,/boxscores/200311010WAS.html,MCI Center,"['1', '2', '3', '4', 'T']","['22', '23', '24', '29', '98']","['15', '21', '29', '20', '85']"
Sat Nov 1 2003,Toronto Raptors,56,Minnesota Timberwolves,73,/boxscores/200311010MIN.html,Target Center,"['1', '2', '3', '4', 'T']","['12', '20', '10', '14', '56']","['20', '21', '18', '14', '73']"
Sat Nov 1 2003,Boston Celtics,90,New Orleans Hornets,97,/boxscores/200311010NOH.html,New Orleans Arena,"['1', '2', '3', '4', 'T']","['33', '15', '31', '11', '90']","['31', '25', '24', '17', '97']"
Sat Nov 1 2003,Utah Jazz,102,Dallas Mavericks,127,/boxscores/200311010DAL.html,American Airlines Center,"['1', '2', '3', '4', 'T']","['26', '18', '31', '27', '102']","['29', '27', '41', '30', '127']"
Sat Nov 1 2003,Memphis Grizzlies,79,Houston Rockets,71,/boxscores/200311010HOU.html,Toyota Center,"['1', '2', '3', '4', 'T']","['22', '12', '17', '28', '79']","['13', '20', '23', '15', '71']"
Sat Nov 1 2003,Chicago Bulls,68,Milwaukee Bucks,98,/boxscores/200311010MIL.html,Bradley Center,"['1', '2', '3', '4', 'T']","['21', '21', '12', '14', '68']","['16', '27', '29', '26', '98']"
Sat Nov 1 2003,New York Knicks,74,San Antonio Spurs,86,/boxscores/200311010SAS.html,SBC Center,"['1', '2', '3', '4', 'T']","['17', '21', '18', '18', '74']","['21', '27', '19', '19', '86']"
Sat Nov 1 2003,Sacramento Kings,88,Denver Nuggets,109,/boxscores/200311010DEN.html,Pepsi Center,"['1', '2', '3', '4', 'T']","['25', '30', '23', '10', '88']","['34', '32', '21', '22', '109']"
Sat Nov 1 2003,Los Angeles Lakers,103,Phoenix Suns,99,/boxscores/200311010PHO.html,America West Arena,"['1', '2', '3', '4', 'T']","['32', '24', '23', '24', '103']","['19', '28', '27', '25', '99']"
Sat Nov 1 2003,Cleveland Cavaliers,85,Portland Trail Blazers,104,/boxscores/200311010POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['23', '16', '28', '18', '85']","['23', '31', '22', '28', '104']"
Sat Nov 1 2003,Philadelphia 76ers,90,Golden State Warriors,104,/boxscores/200311010GSW.html,The Arena in Oakland,"['1', '2', '3', '4', 'T']","['27', '20', '22', '21', '90']","['25', '30', '24', '25', '104']"
Sun Nov 2 2003,Golden State Warriors,72,Los Angeles Lakers,87,/boxscores/200311020LAL.html,STAPLES Center,"['1', '2', '3', '4', 'T']","['19', '13', '23', '17', '72']","['24', '19', '25', '19', '87']"
Mon Nov 3 2003,New York Knicks,75,Orlando Magic,68,/boxscores/200311030ORL.html,TD Waterhouse Centre,"['1', '2', '3', '4', 'T']","['17', '24', '15', '19', '75']","['19', '12', '21', '16', '68']"
Mon Nov 3 2003,New Orleans Hornets,80,Atlanta Hawks,90,/boxscores/200311030ATL.html,Philips Arena,"['1', '2', '3', '4', 'T']","['21', '20', '19', '20', '80']","['32', '18', '19', '21', '90']"
Mon Nov 3 2003,San Antonio Spurs,80,Memphis Grizzlies,88,/boxscores/200311030MEM.html,Pyramid Arena,"['1', '2', '3', '4', 'T']","['27', '17', '18', '18', '80']","['16', '29', '19', '24', '88']"
Mon Nov 3 2003,Houston Rockets,98,Chicago Bulls,66,/boxscores/200311030CHI.html,United Center,"['1', '2', '3', '4', 'T']","['29', '26', '22', '21', '98']","['22', '13', '13', '18', '66']"
Mon Nov 3 2003,Miami Heat,93,Dallas Mavericks,103,/boxscores/200311030DAL.html,American Airlines Center,"['1', '2', '3', '4', 'T']","['26', '24', '14', '29', '93']","['25', '23', '26', '29', '103']"
Mon Nov 3 2003,Minnesota Timberwolves,88,Utah Jazz,93,/boxscores/200311030UTA.html,Delta Center,"['1', '2', '3', '4', 'T']","['16', '23', '30', '19', '88']","['25', '19', '19', '30', '93']"
Mon Nov 3 2003,Philadelphia 76ers,94,Portland Trail Blazers,83,/boxscores/200311030POR.html,Rose Garden Arena,"['1', '2', '3', '4', 'T']","['25', '25', '19', '25', '94']","['26', '15', '19', '23', '83']"
Tue Nov 4 2003,Denver Nuggets,60,Indiana Pacers,71,/boxscores/200311040IND.html,Conseco Fieldhouse,"['1', '2', '3', '4', 'T']","['10', '24', '7', '19', '60']","['18', '21', '21', '11', '71']"
Tue Nov 4 2003,Houston Rockets,86,New Jersey Nets,75,/boxscores/200311040NJN.html,Continental Airlines Arena,"['1', '2', '3', '4', 'T']","['22', '15', '20', '29', '86']","['21', '23', '18', '13', '75']"
