date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,arena_name,box_id,visitor_boxscore,home_boxscore
Fri Nov 5 1993,Indiana Pacers,110,Atlanta Hawks,116,/boxscores/199311050ATL.html,Omni Coliseum,"['1', '2', '3', '4', 'T']","['32', '23', '24', '31', '110']","['32', '28', '30', '26', '116']"
Fri Nov 5 1993,New York Knicks,111,Boston Celtics,108,/boxscores/199311050BOS.html,Boston Garden,"['1', '2', '3', '4', 'T']","['27', '30', '29', '25', '111']","['30', '18', '22', '38', '108']"
Fri Nov 5 1993,Chicago Bulls,124,Charlotte Hornets,123,/boxscores/199311050CHH.html,Charlotte Coliseum,"['1', '2', '3', '4', 'OT', 'T']","['30', '32', '27', '27', '8', '124']","['29', '32', '32', '23', '7', '123']"
Fri Nov 5 1993,Milwaukee Bucks,94,Cleveland Cavaliers,91,/boxscores/199311050CLE.html,Coliseum at Richfield,"['1', '2', '3', '4', 'T']","['22', '26', '29', '17', '94']","['22', '27', '20', '22', '91']"
Fri Nov 5 1993,Minnesota Timberwolves,99,Detroit Pistons,104,/boxscores/199311050DET.html,The Palace of Auburn Hills,"['1', '2', '3', '4', 'T']","['31', '27', '19', '22', '99']","['23', '22', '30', '29', '104']"
Fri Nov 5 1993,New Jersey Nets,88,Houston Rockets,110,/boxscores/199311050HOU.html,The Summit,"['1', '2', '3', '4', 'T']","['25', '17', '22', '24', '88']","['26', '25', '35', '24', '110']"
Fri Nov 5 1993,Portland Trail Blazers,95,Los Angeles Clippers,97,/boxscores/199311050LAC.html,Los Angeles Memorial Sports Arena,"['1', '2', '3', '4', 'T']","['21', '25', '26', '23', '95']","['31', '18', '20', '28', '97']"
Fri Nov 5 1993,Phoenix Suns,108,Los Angeles Lakers,116,/boxscores/199311050LAL.html,Great Western Forum,"['1', '2', '3', '4', 'T']","['21', '28', '30', '29', '108']","['26', '32', '27', '31', '116']"
Fri Nov 5 1993,Orlando Magic,116,Miami Heat,96,/boxscores/199311050MIA.html,Miami Arena,"['1', '2', '3', '4', 'T']","['25', '29', '31', '31', '116']","['29', '21', '24', '22', '96']"
Fri Nov 5 1993,Washington Bullets,82,Philadelphia 76ers,94,/boxscores/199311050PHI.html,The Spectrum,"['1', '2', '3', '4', 'T']","['16', '21', '27', '18', '82']","['24', '26', '17', '27', '94']"
Fri Nov 5 1993,Denver Nuggets,100,Sacramento Kings,109,/boxscores/199311050SAC.html,ARCO Arena (II),"['1', '2', '3', '4', 'T']","['29', '33', '26', '12', '100']","['21', '29', '25', '34', '109']"
Fri Nov 5 1993,Golden State Warriors,85,San Antonio Spurs,91,/boxscores/199311050SAS.html,Alamodome,"['1', '2', '3', '4', 'T']","['17', '17', '17', '34', '85']","['19', '17', '27', '28', '91']"
Fri Nov 5 1993,Dallas Mavericks,86,Utah Jazz,102,/boxscores/199311050UTA.html,Delta Center,"['1', '2', '3', '4', 'T']","['19', '18', '29', '20', '86']","['17', '27', '32', '26', '102']"
Sat Nov 6 1993,Miami Heat,95,Chicago Bulls,71,/boxscores/199311060CHI.html,Chicago Stadium,"['1', '2', '3', '4', 'T']","['23', '18', '28', '26', '95']","['19', '6', '25', '21', '71']"
Sat Nov 6 1993,Golden State Warriors,93,Dallas Mavericks,89,/boxscores/199311060DAL.html,Reunion Arena,"['1', '2', '3', '4', 'T']","['28', '26', '21', '18', '93']","['23', '20', '26', '20', '89']"
Sat Nov 6 1993,Detroit Pistons,113,Indiana Pacers,107,/boxscores/199311060IND.html,Market Square Arena,"['1', '2', '3', '4', 'T']","['31', '27', '28', '27', '113']","['25', '26', '28', '28', '107']"
